"year","country_name","country_code","co2_per_capita","gdp_per_capita","pm2_5","mortality_rate_infant","mortality_rate_neonatal","mortality_rate_under_5","health_expenditure_percent_of_gdp","population","immunization","basic_sanitation","region","income_level"
2018,"AUSTRIA","AUT",7.14114021108032,51466.5565633624,12.31952644,2.9,2.2,3.6,10.34483242,8840521,"94","99.9728142657606","Europe and Central Asia","High income"
2018,"AZERBAIJAN","AZE",3.29264124897847,4739.79524170312,25.13594199,19.2,11.1,21.5,3.55621028,9939771,"96","96.1265212557796","Europe and Central Asia","Upper middle income"
2018,"BAHAMAS, THE","BHS",6.955357720462,31483.9788408235,15.72864111,11.7,7.3,13.5,6.01182079,401906,"89","94.9305823307593","Latin America and Caribbean","High income"
2018,"BAHRAIN","BHR",20.7379617303374,25415.8466249472,60.43815811,6.1,3.1,7.2,4.12745647,1487340,"99","100","Middle East and North Africa","High income"
2018,"BANGLADESH","BGD",0.586157624560863,1963.41270740562,63.27546257,26.7,19.3,32.2,2.71634603,163683958,"97","53.374264785747","South Asia","Lower middle income"
2018,"BARBADOS","BRB",4.54138182546266,18224.8905923744,21.26503022,12.1,8.6,13,6.56259108,279688,"85","97.2834997978144","Latin America and Caribbean","High income"
2018,"BELARUS","BLR",6.27957941620664,6360.05206042843,16.50189248,2.5,1.2,3.4,5.52699471,9438785,"98","98.8522676469004","Europe and Central Asia","Upper middle income"
2018,"BELGIUM","BEL",8.18436667928584,47544.9811472749,12.76304285,3.4,2.4,4.1,10.78789711,11427054,"96","99.4861886398911","Europe and Central Asia","High income"
2018,"BELIZE","BLZ",1.64892976606136,6059.16255306675,21.26808522,11.2,8.7,13,5.80132008,382066,"97","88.184416079473","Latin America and Caribbean","Upper middle income"
2018,"BENIN","BEN",0.636814493777282,1194.43821427137,46.24556121,59.5,30.7,91.1,2.48485804,11940683,"68","17.9998030901084","Sub-Saharan Africa","Lower middle income"
2018,"BHUTAN","BTN",1.90828976926791,3210.70781406979,40.41256497,24.7,16.5,29.6,3.2427721,762096,"97","74.0934493170047","South Asia","Lower middle income"
2018,"BOLIVIA","BOL",1.88518817031758,3471.0069506501,27.01261068,22.6,14.8,27.7,6.60399437,11606905,"89","61.9877854174935","Latin America and Caribbean","Lower middle income"
2018,"BOSNIA AND HERZEGOVINA","BIH",6.65145351838121,6024.49154590957,29.93448538,5.2,4.4,6,8.89146042,3400129,"68","95.3850592701845","Europe and Central Asia","Upper middle income"
2018,"BOTSWANA","BWA",3.28847103849256,6947.81784114167,24.91056457,30.9,19.9,39,6.04010248,2451409,"97","78.5138974205166","Sub-Saharan Africa","Upper middle income"
2018,"BRAZIL","BRA",2.06426147881772,9121.02009249958,11.62699706,13.5,9.1,15.2,9.46474838,210166592,"92","88.4905439034498","Latin America and Caribbean","Upper middle income"
2018,"BRUNEI DARUSSALAM","BRN",17.3623104307419,31241.0239732766,7.683014194,9.4,5.8,11.2,2.41289377,434274,"99","94.6142838007268","East Asia and Pacific","High income"
2018,"BULGARIA","BGR",5.82177716644055,9451.850869564,19.65003099,5.8,3.5,7,7.32867956,7025037,"93","86.0143373922926","Europe and Central Asia","Upper middle income"
2018,"BURKINA FASO","BFA",0.252428280421403,779.202768060739,53.64967602,55.6,26.8,91.3,4.95254326,20392723,"88","22.3095685822615","Sub-Saharan Africa","Low income"
2018,"BURUNDI","BDI",0.057850230113233,232.060616581243,33.76642862,41.3,21.9,59.1,7.39932251,11493472,"88","45.7860370850932","Sub-Saharan Africa","Low income"
2018,"CABO VERDE","CPV",1.04113781114212,3860.45481136132,50.05668918,13.7,9.8,15.9,5.18630934,571202,"99","76.7237252974541","Sub-Saharan Africa","Lower middle income"
2018,"CAMBODIA","KHM",0.845896953293299,1533.31598456036,22.29493219,23.9,14.4,27.8,6.14389992,16025238,"84","63.6801687178509","East Asia and Pacific","Lower middle income"
2018,"CAMEROON","CMR",0.388794447700892,1594.06010909489,63.83099556,51.5,27.4,77.7,3.61970162,25076747,"59","42.1505011655075","Sub-Saharan Africa","Lower middle income"
2018,"CANADA","CAN",15.6366541621759,46547.7951820036,7.07877626,4.6,3.5,5.2,10.84608173,37065084,"90","98.8415415919231","North America","High income"
2018,"CENTRAL AFRICAN REPUBLIC","CAF",0.0449675942827757,435.93229629544,46.10881594,80.3,33.2,108.8,10.99695206,5094780,"41","14.847835432135","Sub-Saharan Africa","Low income"
2018,"CHAD","TCD",0.0998063984014571,720.265100910693,59.20016634,71,34,118,4.56768799,15604210,"42","12.054119739418","Sub-Saharan Africa","Low income"
2018,"CHILE","CHL",4.62965705867727,15795.7081412484,22.72046987,6.3,4.8,7.4,9.15850353,18701450,"93","100","Latin America and Caribbean","High income"
2018,"CHINA","CHN",7.53319313353674,9905.4061175104,49.27568382,6.4,4.1,8.6,5.16790485,1402760000,"99","89.6942179411797","East Asia and Pacific","Upper middle income"
2018,"COLOMBIA","COL",1.61039151744768,6782.0379203319,22.11926649,12.2,7.7,14.1,7.62541389,49276961,"95","91.2877514825982","Latin America and Caribbean","Upper middle income"
2018,"COMOROS","COM",0.389920045136433,1531.33781085768,17.18012088,42.9,27.7,54.9,4.90318584,776313,"90","35.8804627544981","Sub-Saharan Africa","Lower middle income"
2018,"CONGO, DEM. REP.","COD",0.0323112350811435,546.212593331533,36.47254408,67.6,28,87.2,3.30249262,87087355,"64","16.7256344876716","Sub-Saharan Africa","Low income"
2018,"CONGO, REP.","COG",1.14258944301682,2512.38416688863,39.50958584,34.8,19.6,47.7,1.90143239,5441062,"75","20.2685712894315","Sub-Saharan Africa","Lower middle income"
2018,"COSTA RICA","CRI",1.62012119663525,12383.1499469519,17.52546596,7.4,6,8.4,7.28587723,5040734,"94","97.666308228442","Latin America and Caribbean","Upper middle income"
2018,"COTE D'IVOIRE","CIV",0.399890358464121,2295.5403346362,55.59821808,61,34.2,82.8,3.1189115,25493988,"75","33.9428009638578","Sub-Saharan Africa","Lower middle income"
2018,"CROATIA","HRV",4.02006632837905,15003.1406807658,18.62479372,4,2.9,4.8,6.75780032,4087843,"93","96.1406290649791","Europe and Central Asia","High income"
2018,"CUBA","CUB",2.35469857464228,8831.90722233737,18.21883434,4.2,2.3,5.3,11.0184288,11328244,"99","90.1602608034911","Latin America and Caribbean","Upper middle income"
2018,"CYPRUS","CYP",5.9061510578579,29419.88671875,15.58861663,2.3,1.6,2.8,6.84573793,1218831,"90","99.3958584661877","Europe and Central Asia","High income"
2018,"CZECHIA","CZE",9.66462802005809,23424.4804601855,16.96278201,2.5,1.6,3.1,7.47199488,10629928,"96","99.1373534182053","Europe and Central Asia","High income"
2018,"DENMARK","DNK",5.71891295897775,61591.9288698958,9.868317849,3.3,2.7,3.9,10.09764194,5793636,"95","99.5972331722186","Europe and Central Asia","High income"
2018,"DJIBOUTI","DJI",0.392452501801933,2755.83829341814,43.39312927,50.3,31.7,59.9,2.26254511,1057198,"86","65.3303073707524","Middle East and North Africa","Lower middle income"
2018,"DOMINICA","DMA",2.33398754641854,7833.19501250117,18.56540278,30.7,27.2,34.5,6.0794425,70823,"84","..","Latin America and Caribbean","Upper middle income"
2018,"DOMINICAN REPUBLIC","DOM",2.35622376638923,7947.1593538657,17.73840139,28.6,24.2,34.8,4.12601566,10765531,"91","86.7010103958204","Latin America and Caribbean","Upper middle income"
2018,"ECUADOR","ECU",2.36682982605683,6321.34940071717,20.05559153,12,6.8,13.9,7.86490965,17015672,"83","89.130641596456","Latin America and Caribbean","Upper middle income"
2018,"EGYPT, ARAB REP.","EGY",2.29401624327717,2531.20007864537,68.47289608,17.9,11.1,21,4.99379301,103740765,"94","96.8810007737248","Middle East and North Africa","Lower middle income"
2018,"EL SALVADOR","SLV",1.09058747913992,4145.86235103186,22.74562226,11.9,6.8,13.8,8.32511997,6276342,"81","86.5136611901022","Latin America and Caribbean","Upper middle income"
2018,"EQUATORIAL GUINEA","GNQ",3.37429623105391,8719.18686965442,44.88882315,62.2,30.2,84.7,3.10309863,1502091,"53","..","Sub-Saharan Africa","Upper middle income"
2018,"ESTONIA","EST",11.8889360404909,23165.8494786433,5.985799478,1.9,1.1,2.5,6.72095728,1321977,"87","99.0726839387783","Europe and Central Asia","High income"
2018,"ESWATINI","SWZ",0.952924265874315,4021.44555622456,23.18486991,45.4,24.6,59.6,7.23889112,1160428,"85","63.6138243420967","Sub-Saharan Africa","Lower middle income"
2018,"ETHIOPIA","ETH",0.153230325883588,758.297690230677,33.85373372,38,28.7,53.2,3.30371761,111129438,"55","8.34992303821713","Sub-Saharan Africa","Low income"
2018,"FIJI","FJI",1.50947338182103,6073.39519537246,10.98446945,22.1,12.2,26.3,3.55373192,918996,"96","93.4859619479114","East Asia and Pacific","Upper middle income"
2018,"FINLAND","FIN",8.04918842721228,49987.6261584959,5.596788665,1.9,1.4,2.3,9.04490948,5515525,"96","99.4479659817921","Europe and Central Asia","High income"
2018,"FRANCE","FRA",4.57051742845134,41557.8548588869,11.53704439,3.4,2.6,4.3,11.21255589,67158348,"90","98.6492118948896","Europe and Central Asia","High income"
2018,"GABON","GAB",2.33593611713804,7694.90604516289,36.93641776,32.2,20.4,44.9,2.74500418,2192012,"59","49.4944290499849","Sub-Saharan Africa","Upper middle income"
2018,"GAMBIA, THE","GMB",0.244507377758581,683.324637893351,58.00293314,36.7,27.2,53.4,3.34384227,2444916,"91","47.0485300098961","Sub-Saharan Africa","Low income"
2018,"GEORGIA","GEO",2.60970672866505,4722.0424231414,17.81426399,8.8,5.6,9.8,7.11329699,3726549,"98","86.6389145290057","Europe and Central Asia","Upper middle income"
2018,"GERMANY","DEU",8.53704268780674,47939.2782884496,11.92460308,3.2,2.3,3.8,11.45727539,82905782,"97","99.2251929444336","Europe and Central Asia","High income"
2018,"GHANA","GHA",0.543393316646713,2180.02968425645,54.23685549,35.6,24.6,49.1,3.40025568,30870641,"92","23.8263073809595","Sub-Saharan Africa","Lower middle income"
2018,"GREECE","GRC",6.05813051890443,19756.9904562547,14.51537033,3.7,2.5,4.2,8.12024307,10732882,"97","98.986748116596","Europe and Central Asia","High income"
2018,"GRENADA","GRD",2.62890067138331,9574.3102711372,21.38302419,14.6,10.5,16.5,4.58373737,121838,"84","..","Latin America and Caribbean","Upper middle income"
2018,"GUATEMALA","GTM",1.10575367270347,4485.75238352401,28.02331277,21.5,12,25.4,6.11658907,16346950,"89","67.9496248369032","Latin America and Caribbean","Upper middle income"
2018,"GUINEA","GIN",0.297494261984837,944.417268594849,52.44233437,68,32.3,106.2,3.73843002,12554864,"47","26.4315350914217","Sub-Saharan Africa","Lower middle income"
2018,"GUINEA-BISSAU","GNB",0.165094768449133,781.644367627497,54.03820301,54.6,36.7,82.4,7.62401152,1924955,"79","23.6322998602978","Sub-Saharan Africa","Low income"
2018,"GUYANA","GUY",3.29351227349226,6094.90983679015,20.8255222,25.3,18.5,30.3,4.90492535,785514,"98","88.5380677261121","Latin America and Caribbean","High income"
2018,"HAITI","HTI",0.298729952296593,1489.57840618445,19.14097132,49.2,25.8,64.4,4.31650324,11012421,"69","35.8174460723716","Latin America and Caribbean","Lower middle income"
2018,"HONDURAS","HND",0.922234078945353,2457.68601233921,23.36239296,15.8,10.6,18.4,7.22820663,9792850,"91","81.1136333169873","Latin America and Caribbean","Lower middle income"
2018,"HUNGARY","HUN",5.03325434726835,16425.2050299693,16.63089611,3.5,2.3,4.2,6.5753026,9775564,"99","97.988520311463","Europe and Central Asia","High income"
2018,"ICELAND","ISL",4.81768876817655,74452.1890731447,5.690458273,2.1,1.4,2.7,8.37734032,352721,"93","98.7816533510449","Europe and Central Asia","High income"
2018,"INDIA","IND",1.79559529858433,1974.37773014516,83.04086375,29.8,22.7,36.4,2.8584938,1369003306,"93","66.7481167689947","South Asia","Lower middle income"
2018,"INDONESIA","IDN",2.12683683837158,3902.66167542693,19.11325719,20.8,12.6,24.6,2.86757827,267066843,"89","79.7909218571099","East Asia and Pacific","Upper middle income"
2018,"IRAN, ISLAMIC REP.","IRN",7.44512790495015,3829.82985506938,38.60762301,12,9,14,7.52609015,85617562,"99","89.6988562125285","Middle East and North Africa","Lower middle income"
2018,"IRAQ","IRQ",4.14268046621517,5601.46706102705,49.14829956,22.7,15.5,27,4.05837107,40590700,"85","96.9997439043923","Middle East and North Africa","Upper middle income"
2018,"IRELAND","IRL",7.69902755440575,79250.387851767,7.916850375,2.9,2.2,3.4,6.88002014,4867316,"92","89.3232584004699","Europe and Central Asia","High income"
2018,"ISRAEL","ISR",6.91499302021885,42406.8454263606,20.05327737,2.9,1.9,3.7,7.28700161,8882800,"98","99.9481936554644","Middle East and North Africa","High income"
2018,"ITALY","ITA",5.37694036055885,34622.1696664735,16.26524128,2.7,1.9,3.2,8.68187714,60421760,"93","99.8852860542768","Europe and Central Asia","High income"
2018,"JAMAICA","JAM",3.05458890724385,5594.49310704577,15.3714762,11.8,11.4,13.7,5.96798849,2811835,"89","86.4997401829081","Latin America and Caribbean","Upper middle income"
2018,"JAPAN","JPN",8.76197885041518,39751.1330982711,13.47597168,1.9,0.9,2.5,10.74637508,126811000,"97","99.949474001604","East Asia and Pacific","High income"
2018,"JORDAN","JOR",2.36236318537572,4146.40731063215,31.45267441,13.8,9.4,16,7.84809589,10459865,"92","97.3063193499305","Middle East and North Africa","Lower middle income"
2018,"KAZAKHSTAN","KAZ",11.8675495659661,9812.62542188505,20.25210336,9.1,4.7,10.3,2.8178606,18276452,"99","97.8718934408366","Europe and Central Asia","Upper middle income"
2018,"KENYA","KEN",0.385437968227287,1845.78341285836,23.28569035,30.6,19.8,40.8,4.09903383,49953304,"89","34.8906417362588","Sub-Saharan Africa","Lower middle income"
2018,"KIRIBATI","KIR",0.598719133656685,1607.22964956271,9.484560864,41.5,22.2,52.9,11.92076588,122261,"84","43.7056810871758","East Asia and Pacific","Lower middle income"
2018,"KOREA, REP.","KOR",12.2164561683734,33436.9230646064,27.43635201,2.8,1.5,3.2,7.5438838,51585058,"98","99.8664200755256","East Asia and Pacific","High income"
2018,"KUWAIT","KWT",21.4612299449757,32012.1352035471,61.4947645,7.6,4.9,8.8,5.18862629,4317185,"98","100","Middle East and North Africa","High income"
2018,"KYRGYZ REPUBLIC","KGZ",1.78825836654647,1308.13977921847,24.22386133,17,13,19,5.01030922,6322800,"96","97.6637303743621","Europe and Central Asia","Lower middle income"
2018,"LAO PDR","LAO",2.76759794432264,2553.36186646266,20.50574635,37.7,22.7,47.5,2.24630332,7105006,"86","76.8862788860029","East Asia and Pacific","Lower middle income"
2018,"LATVIA","LVA",4.03969750525899,17865.0310947639,12.208934,3.6,2.3,4.2,6.18867874,1927174,"98","92.4034575429562","Europe and Central Asia","High income"
2018,"LEBANON","LBN",4.60461121532611,9225.84515488016,29.3218817,7.6,5.1,8.8,8.02195835,5950839,"82","97.8705825263797","Middle East and North Africa","Lower middle income"
2018,"LESOTHO","LSO",1.03575177080068,1162.97879205186,28.73518151,60.8,37,76.4,11.02123833,2198017,"90","46.5155954019209","Sub-Saharan Africa","Lower middle income"
2018,"LIBERIA","LBR",0.230417244192579,700.037039377706,50.40175469,60.9,31.4,82.6,9.84876537,4889391,"74","20.1920909965308","Sub-Saharan Africa","Low income"
2018,"LITHUANIA","LTU",4.15931506316341,19186.3595916406,10.48238618,3.3,2.2,4.1,6.53044701,2801543,"92","93.2524655573182","Europe and Central Asia","High income"
2018,"LUXEMBOURG","LUX",15.331523974011,116786.511654675,10.13585944,2.3,1.7,2.8,5.25880098,607950,"99","97.5973268869478","Europe and Central Asia","High income"
2018,"MADAGASCAR","MDG",0.123102264831808,512.543991518575,18.27047187,45.2,24,65.8,4.27076626,26846541,"52","12.6470453599113","Sub-Saharan Africa","Low income"
2018,"MALAWI","MWI",0.087620331640832,537.932204050438,23.47253554,34.2,20.7,47.8,6.87366676,18367883,"87","40.6356736680772","Sub-Saharan Africa","Low income"
2018,"MALAYSIA","MYS",7.4523713820598,11073.9785943006,16.46084288,6.9,4.2,8,3.75944281,32399271,"96","95.8188477075049","East Asia and Pacific","Upper middle income"
2018,"MALDIVES","MDV",3.62648491704066,10823.6104831326,10.89985209,6.5,5.1,7.6,7.43627834,489758,"99","97.2088513367239","South Asia","Upper middle income"
2018,"MALI","MLI",0.194032415889438,856.35659593664,60.53457655,65.9,35.2,106.2,3.73249912,19934298,"70","43.0319385671456","Sub-Saharan Africa","Low income"
2018,"MALTA","MLT",3.20347481583889,31566.3581092742,13.0359469,5.5,4.2,6.3,8.56596088,484630,"96","99.9645221405688","Middle East and North Africa","High income"
2018,"MARSHALL ISLANDS","MHL",3.28556828806889,4769.19045858792,9.066089264,27.1,15.2,32.7,15.26284122,45989,"83","81.8090546676548","East Asia and Pacific","Upper middle income"
2018,"MAURITANIA","MRT",0.870135939862018,1749.95423645373,66.65394242,34.7,24.2,44.6,3.43577695,4270712,"78","47.5458940516824","Sub-Saharan Africa","Lower middle income"
2018,"MAURITIUS","MUS",3.26641523984712,11643.4605962124,14.92622738,13.8,9.7,15.4,5.86705875,1265577,"99","..","Sub-Saharan Africa","Upper middle income"
2018,"MEXICO","MEX",3.58748930492536,9857.00748742213,20.39335761,12.6,8.7,14.7,5.38345814,124013861,"97","90.1607704691038","Latin America and Caribbean","Upper middle income"
2018,"MOLDOVA","MDA",3.16042055213444,4156.95750022299,13.90585086,12.9,11.2,15,6.58753395,2707203,"93","82.2969313505851","Europe and Central Asia","Upper middle income"
2018,"MONGOLIA","MNG",6.80965906666612,4165.0228208175,37.47248859,14.4,8.7,16.8,3.79951382,3163991,"99","66.5167034590932","East Asia and Pacific","Lower middle income"
2018,"MONTENEGRO","MNE",4.01830843084598,8850.37840418683,21.67742225,2.5,1.4,3,8.34355545,622227,"42","97.2142472692461","Europe and Central Asia","Upper middle income"
2018,"MOROCCO","MAR",1.78932796096006,3492.67236328125,33.92957286,17.5,12.6,20.4,5.33229017,35927511,"99","85.4034658197899","Middle East and North Africa","Lower middle income"
2018,"MOZAMBIQUE","MOZ",0.233657167828116,504.535826061786,21.54200034,55.2,29.4,76.3,8.0889616,29423878,"87","31.9467194446126","Sub-Saharan Africa","Low income"
2018,"MYANMAR","MMR",0.622498220579214,1274.91566321935,29.57682003,37,23.2,46.4,4.89992189,52666014,"93","72.6910428346126","East Asia and Pacific","Lower middle income"
2018,"NAMIBIA","NAM",1.77883176482325,5687.38118605248,24.74796538,31.5,20.6,43.6,8.31648731,2405680,"82","34.6797496021743","Sub-Saharan Africa","Upper middle income"
2018,"NAURU","NRU",4.52868165045287,10985.8755528475,5.866224431,25.4,19.5,30.5,11.72690773,11924,"99","65.9320445778152","East Asia and Pacific","High income"
2018,"NEPAL","NPL",0.531081943087649,1161.5343496196,82.68815279,25.5,18.3,30.6,4.52845383,28506712,"91","69.207890923476","South Asia","Lower middle income"
2018,"NETHERLANDS","NLD",8.78514410481566,53044.5324352244,12.07642052,3.5,2.6,4,10.01993561,17231624,"93","97.7036435535394","Europe and Central Asia","High income"
2018,"NEW ZEALAND","NZL",6.61327184426397,43236.8866923404,6.034471375,4.2,2.7,5,9.0351162,4900600,"92","100","East Asia and Pacific","High income"
2018,"NICARAGUA","NIC",0.764549887382264,1981.86316786346,20.55766527,13.6,9.3,15.8,8.4993515,6572233,"99","72.920573308785","Latin America and Caribbean","Lower middle income"
2018,"NIGER","NER",0.0866494651340312,567.330849192284,79.91205868,60.4,33.9,117.7,5.28844786,22577058,"77","14.2977760229761","Sub-Saharan Africa","Low income"
2018,"NIGERIA","NGA",0.572783212388204,2125.83428239448,69.82257148,75.5,36.4,119.6,3.09069347,198387623,"56","42.2262606432937","Sub-Saharan Africa","Lower middle income"
2018,"NORTH MACEDONIA","MKD",3.34772328711305,6108.73913136452,30.88528202,7.1,5.5,8.1,6.45699358,2076217,"75","97.3296844820361","Europe and Central Asia","Upper middle income"
2018,"NORWAY","NOR",7.26131587924207,82792.8427113304,6.695799295,2,1.4,2.4,10.02394581,5311916,"96","98.0532516234539","Europe and Central Asia","High income"
2018,"OMAN","OMN",16.3795758327742,19887.5743113149,44.31794214,9.3,4.8,10.8,3.68675041,4601157,"99","99.3198098128849","Middle East and North Africa","High income"
2018,"PAKISTAN","PAK",0.850427079681196,1620.7425960251,62.39700577,57.4,42.3,69.6,2.82844954,219731479,"79","63.661548360129","South Asia","Lower middle income"
2018,"PALAU","PLW",11.8618450515002,15948.275862069,7.150738006,16.6,9.4,17.9,11.21721172,17864,"90","98.035848073458","East Asia and Pacific","Upper middle income"
2018,"PANAMA","PAN",2.38131879080632,16156.0742942819,13.63064322,13.2,8.6,15.4,7.87820292,4165255,"98","82.1906127496453","Latin America and Caribbean","High income"
2018,"PAPUA NEW GUINEA","PNG",0.762549780383734,2584.32773832502,16.26495641,37.3,22.6,46.9,2.29408503,9329227,"37","19.0774037949849","East Asia and Pacific","Lower middle income"
2018,"PARAGUAY","PRY",1.29748167406657,6242.96150239538,12.47939839,17.1,10.7,20,6.74497652,6443328,"93","90.6773914106948","Latin America and Caribbean","Upper middle income"
2018,"PERU","PER",1.69513088210562,6912.10462268352,30.63848317,11.9,7.7,15.3,5.19228029,32203944,"85","76.1198895509194","Latin America and Caribbean","Upper middle income"
2018,"PHILIPPINES","PHL",1.28139072984074,3194.67270414955,18.73649283,22.2,13.3,28,3.9538188,108568836,"77","80.0906894479524","East Asia and Pacific","Lower middle income"
2018,"POLAND","POL",8.20953133332017,15504.5089372145,22.74705532,3.9,2.8,4.5,6.32764196,37974750,"93","98.9554219376425","Europe and Central Asia","High income"
2018,"PORTUGAL","PRT",4.8096126128982,23562.5545228187,8.29850884,2.9,2,3.6,9.4126482,10283822,"99","99.6100577656131","Europe and Central Asia","High income"
2018,"QATAR","QAT",31.4809674373955,66264.081168209,77.11333116,5.5,3.7,6.5,3.25339484,2766732,"99","99.9365461279432","Middle East and North Africa","High income"
2018,"ROMANIA","ROU",3.86106171468889,12494.4246355892,15.69941205,6.1,3.4,7.4,5.56050777,19473970,"90","85.6906200119311","Europe and Central Asia","High income"
2018,"RUSSIAN FEDERATION","RUS",11.4965712497165,11287.3544921875,11.62978513,5.1,2.9,6.3,5.35520792,144477859,"98","88.4737990594145","Europe and Central Asia","Upper middle income"
2018,"RWANDA","RWA",0.111987033315544,768.964130260141,36.6600241,32.1,18.6,43.4,6.69975424,12531808,"99","69.8648759524537","Sub-Saharan Africa","Low income"
2018,"SAMOA","WSM",1.18597431581156,4189.05221936817,11.0444457,15.3,7,17.9,5.09365797,209701,"40","96.4845978819616","East Asia and Pacific","Lower middle income"
2018,"SAO TOME AND PRINCIPE","STP",0.650598077068665,1950.62935180937,31.12162978,14.5,9,18.3,5.84369898,211344,"95","43.7951971255154","Sub-Saharan Africa","Lower middle income"
2018,"SAUDI ARABIA","SAU",15.0655004937014,24175.5831237449,61.90085192,6.6,3.8,7.7,5.53687382,35018133,"98","95.3154208309612","Middle East and North Africa","High income"
2018,"SENEGAL","SEN",0.65339707602786,1484.22706929232,60.0827093,31.9,23,43.7,4.43182087,15574909,"86","55.9960419566084","Sub-Saharan Africa","Lower middle income"
2018,"SERBIA","SRB",6.61535438641515,7252.40366767165,25.88760434,5,3.7,5.8,8.53168106,6982604,"92","97.8406107893979","Europe and Central Asia","Upper middle income"
2018,"SEYCHELLES","SYC",6.22455096008764,16409.4711279453,15.60358619,12.5,9,14.5,4.98726749,96762,"96","99.1758277398665","Sub-Saharan Africa","High income"
2018,"SIERRA LEONE","SLE",0.132764621949018,519.649983516466,50.8684225,85.2,32.9,116.8,8.28987503,7861281,"87","19.20548437001","Sub-Saharan Africa","Low income"
2018,"SINGAPORE","SGP",8.01821207673574,66836.5385122528,18.49335298,2.1,1,2.5,4.07418776,5638676,"95","100","East Asia and Pacific","High income"
2018,"SLOVAK REPUBLIC","SVK",6.05957180869179,19486.3936845502,18.49542534,4.9,2.9,5.9,6.69954538,5446771,"96","97.5317704157614","Europe and Central Asia","High income"
2018,"SLOVENIA","SVN",6.78573736169737,26123.7471277906,17.08366574,1.9,1.4,2.4,8.27911568,2073894,"93","98.4712612260836","Europe and Central Asia","High income"
2018,"SOLOMON ISLANDS","SLB",0.456428451161852,2450.48293051599,12.75980934,17.7,8.4,20.7,3.87172961,659249,"93","34.2283271567139","East Asia and Pacific","Lower middle income"
2018,"SOUTH AFRICA","ZAF",7.66737702463575,7048.50811239074,28.75401758,27.8,11.2,35.1,8.06289959,57339635,"81","74.6116795396623","Sub-Saharan Africa","Upper middle income"
2018,"SPAIN","ESP",5.52105983547843,30379.7211126417,9.769206907,2.7,1.9,3.2,9.00140381,46797754,"98","99.9195943597293","Europe and Central Asia","High income"
2018,"SRI LANKA","LKA",1.00093677895708,4360.58474164383,19.69446106,6.5,4.3,7.6,3.91227913,21670000,"99","91.6293176553116","South Asia","Lower middle income"
2018,"ST. KITTS AND NEVIS","KNA",5.13389585645192,22548.1506296397,8.770852336,13.3,10.7,15.9,4.88528252,47761,"96","..","Latin America and Caribbean","High income"
2018,"ST. LUCIA","LCA",2.96759758949451,11563.8720659858,21.15799134,21.2,12.4,23.6,4.41884804,177888,"86","83.3759970105939","Latin America and Caribbean","Upper middle income"
2018,"ST. VINCENT AND THE GRENADINES","VCT",2.39644380277543,8399.69396687848,21.05824537,13.9,9.4,15.2,4.13830519,105281,"99","89.7010626007435","Latin America and Caribbean","Upper middle income"
2018,"SUDAN","SDN",0.515971084018811,769.869140625,53.77109049,42,28.3,60.3,4.46358299,41999059,"88","36.6726971878423","Sub-Saharan Africa","Low income"
2018,"SURINAME","SUR",3.61542154063819,6730.83678250321,22.04999577,16.8,11.7,18.8,6.68795872,593715,"77","88.5487213621858","Latin America and Caribbean","Upper middle income"
2018,"SWEDEN","SWE",3.52974394445168,54589.0603860606,5.688407622,2.2,1.5,2.7,10.94106293,10175214,"97","98.9149080830485","Europe and Central Asia","High income"
2018,"SWITZERLAND","CHE",4.40214372735655,85216.6429514169,10.15005926,3.6,2.8,4.1,11.38538456,8514329,"95","99.8998745805806","Europe and Central Asia","High income"
2018,"TAJIKISTAN","TJK",0.887070870578997,850.666958178735,38.14076689,30.2,14.9,34.5,7.01381588,9128132,"98","96.4260333591642","Europe and Central Asia","Lower middle income"
2018,"TANZANIA","TZA",0.206899782120787,1011.59967041016,25.50347928,36.8,21.3,51.9,4.16191673,58090443,"88","27.9447655542304","Sub-Saharan Africa","Lower middle income"
2018,"THAILAND","THA",3.71842785188273,7124.55886705161,27.48165939,8.1,5.4,9.4,3.87040329,71127802,"96","98.1252162289003","East Asia and Pacific","Upper middle income"
2018,"TIMOR-LESTE","TLS",0.404249333317484,1239.36608695997,15.51584391,47.1,23.6,55.8,6.28910303,1261845,"77","54.1065865891882","East Asia and Pacific","Lower middle income"
2018,"TOGO","TGO",0.272149541444365,873.555156326018,46.39462374,46.8,25.5,68.8,6.00396872,8046679,"71","17.7694527426618","Sub-Saharan Africa","Low income"
2018,"TONGA","TON",1.27627199239182,4649.61351282985,10.60572192,10.2,5.2,11.9,4.80628061,105150,"99","94.2607995232122","East Asia and Pacific","Upper middle income"
2018,"TRINIDAD AND TOBAGO","TTO",11.8054055634678,16164.1613344567,21.87542393,16,11.4,17.9,6.66994572,1504709,"90","93.9152110121169","Latin America and Caribbean","High income"
2018,"TUNISIA","TUN",2.59976480429423,3577.1694604526,30.61001314,14.6,12.1,17,5.93711042,11933041,"96","95.3156291923548","Middle East and North Africa","Lower middle income"
2018,"TURKIYE","TUR",5.00078952480992,9400.83633703723,26.54401982,9.2,5.6,10.7,4.12363815,82809304,"96","98.1456850972813","Europe and Central Asia","Upper middle income"
2018,"TURKMENISTAN","TKM",10.4397215133356,6721.34954037245,26.54690284,37.2,24.2,43.2,5.69395018,6065066,"99","98.5966762172945","Europe and Central Asia","Upper middle income"
